DateTime,Text,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media
2022-12-25 07:43:21+00:00,"@VSReddy_MP 🙏🏾Respected  MP Vijaya sai reddy Sir  wish you a happy Christmas wishes 🌷🫓🦾🇭🇺🥙💐🤝🫓🍟🥪🌟2022This is U Jawahar Surendra https://t.co/C4qZw9AZJ3 ,MBA,ph.d  Singanamala  Aspirant 2019 elections ,SC Mala, Anantapur town 9440944729",en,,0,0,0,0,
2022-12-24 17:27:51+00:00,"@fatoldsunxo This crowd is for Leni Robredo, PH Presidential Candidate last elections",en,,0,0,0,0,
2022-12-24 17:21:31+00:00,@albeokay @TashaElizarde @spifffy @ejrdavid Misinformation campaigns are rampant and played a big part in the most recent PH elections earlier this year.,en,,1,0,3,0,
2022-12-24 13:57:30+00:00,@ShehuSani Peter Obi's campaign posters are being destroyed in Niger Delta State in addition to what's happening in PH. 2023 elections are looking to be unreachable!,en,,0,0,0,0,
2022-12-24 09:51:45+00:00,"@tundeph @OgbeniDipo I read it. Let's see where the trains get to first. I've seen the trains. My folks live in Lagos. I grew up there. 
Are you in Lagos? When last were you there?
He's rushing to show he's working due to elections. 
More than half of Lagos is a slum.",en,,1,0,0,0,
2022-12-24 09:26:23+00:00,"the end of attacks against activists and rights defenders, the abolition of the NTF-ELCAC, increased wages and lower prices, justice for the blatantly cheated elections, and other necessary battles we continue to fight together. https://t.co/OdVD1hTJAZ",en,,1,1,10,0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fku5186aYAAxrZv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fku5186aYAAxrZv?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fku52QPacAEXqDr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fku52QPacAEXqDr?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fku52iLakAAbEr1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fku52iLakAAbEr1?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fku520kaAAAdSvY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fku520kaAAAdSvY?format=jpg&name=large')]"
2022-12-24 05:52:47+00:00,"Top three most-read Fulcrum op-eds:

📝 Stronger Social Media Influence in the 2022 PH Elections (@ariesarugay)
📝 Sexism in the 2022 PH Elections: A Problem with No Name (@francojean825)
📝 Talk is Cheap: The 2022 PH Elections’ Climate Implications (@ruthlrico)

#PolSciMahusay https://t.co/e2FaYNOIx4",en,['PolSciMahusay'],1,7,27,0,
2022-12-24 05:23:36+00:00,"Some in the replies want to justify that ""she"" cant be compared to Messi. Okay understandable bc that is world football legend, but let me just tell you, this was just her campaign ON EACH CITY SHE VISIT.

She lost the elections but thats another topic bc duh PH IS TRASH https://t.co/Gi9BWmWJq0",en,,0,0,0,0,
2022-12-24 04:09:26+00:00,@jameschin110 Penang PH seats won were reduced in GE15. Cannot rest on laurels and think Penang is safe for state elections. Pay attention to mainland seats. Demographics not the same. The green wave from Kedah could sweep over.,en,,1,0,4,0,
2022-12-24 03:45:18+00:00,"6 months
6 countries
3 continents
23.6 billion dollars
What we are seeing is a product of the passage of the Public Service and CREATE Acts plus the infrastructure built, peace and order, Covid response and peaceful turnover of power after credible elections",en,,1,0,7,2,
2022-12-23 22:09:54+00:00,"more information, quinn had a comms + donation during the ph govt elections and asked people to donate. we don't know if this was fake or not, but given that they lied about a bunch of stuff, it's pretty much safe to assume the worst. https://t.co/ERctEHAYMq https://t.co/JgnyrUdXyB",en,,1,8,13,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FksfBF1UoAAWntR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FksfBF1UoAAWntR?format=jpg&name=large')]"
2022-12-23 17:46:34+00:00,Stop giving money to Ukraine https://t.co/YLC0m2h02T,en,,0,0,0,0,
2022-12-23 14:13:59+00:00,@ArvindKejriwal In upcoming U.P. ULB elections all parties need to be given tickets to below 30 yr age and having B. Tech./M. Tech./MBBS/MD/Ph.D. degree with NON-POLITICAL &amp; NON-CRIMINAL background. @ArvindKejriwal @Bhupendraupbjp @idharampalsingh @RahulGandhi @yadavakhilesh @Mayawati @BJP4UP,en,,0,0,0,0,
2022-12-23 14:11:45+00:00,In upcoming U.P. ULB elections all parties need to be given tickets to below 30 yr age and having B. Tech./M. Tech./MBBS/MD/Ph.D. degree with NON-POLITICAL &amp; NON-CRIMINAL background. @ArvindKejriwal @Bhupendraupbjp @idharampalsingh @RahulGandhi @yadavakhilesh @Mayawati @BJP4UP,en,,0,0,0,0,
2022-12-23 10:33:02+00:00,"2022 Wrapped: PH Gov Edition

- Postponement of the SK Elections dahil wala raw sapat na budget pero may
- Maharlika Fund
- Naisabatas ang SimCard Reg
- Naipasa ang 2023 GAA na historically the fastest na napirmahang national budget
- Pagratsada sa NCST Bill",tl,,0,12,46,0,
2022-12-23 10:00:02+00:00,"It was during the first PH administration post-2018 elections that saw charges initiated against ex-Premier Datuk Najib which led to him being jailed for corruption and abuse of power. - Ex-UM Pol. Prof Edmund Terence Gomez.
https://t.co/ksADXAXo5N",en,,0,0,0,0,
2022-12-23 09:59:28+00:00,"With sealing off Atiku Abubakar Campaign zonal and States offices at Dline and GRA, Ph by Gov. Wike and inability of Obidients to secure South South into the bag below.... Rivers State is set to give Alh. Atiku Abubakar her  votes come 2023 general elections.

#RecoverNigeria https://t.co/l6PyqS2jMd",en,['RecoverNigeria'],8,11,63,0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fkp31f6XkAAkd25?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fkp31f6XkAAkd25?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fkp31sIX0AAaO_Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fkp31sIX0AAaO_Z?format=jpg&name=large')]"
2022-12-23 09:47:55+00:00,What a mammoth crowd in PH! PO &amp; his LP supporters would soon realise a bitter lesson that elections are won by structures &amp; not by frenzy emotions &amp; online rantings!😁 https://t.co/1JrHdWhktp,en,,2,11,34,1,"[Photo(previewUrl='https://pbs.twimg.com/media/Fkp1MguXkAEbkC0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fkp1MguXkAEbkC0?format=jpg&name=large')]"
2022-12-23 08:58:11+00:00,"Gamitin ang oras na magkakasama upang pagnilayan ang paparating na Barangay at SK Elections sa susunod na taon! 

Hangad din ng LENTE na puno ng pagmamahal, kasiyahan, at pag-asa ang Holiday Season ng bawat Pilipino!

Happy holidays sa ating lahat!

#SATINangEleksyon https://t.co/n50U1DRRR7",tl,['SATINangEleksyon'],0,3,4,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1606212371524898819/pu/img/9E50HBVMWFdwV0EF.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1606212371524898819/pu/vid/540x540/9RqRh2jpMHut2Aw0.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1606212371524898819/pu/vid/320x320/7091Mkz7p2hsFr1L.mp4?tag=12', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1606212371524898819/pu/pl/25Rvcg5T0ct3J_vJ.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1606212371524898819/pu/vid/720x720/tuqVk2zD1VZg3rR_.mp4?tag=12', bitrate=1280000)], duration=23.0, views=38)]"
2022-12-23 08:17:24+00:00,"@Adewale029 Bro, I get. I can't say anything about PH, but from Abj to Okigwe is 27k. It never exceeds 12 ish during festive periods.
Last I came to Lag, festive period, it was just above 16k.
You'd agree that it never was this high.
Transporters are brutal opportunists. 
But, Elections too.",en,,1,0,0,0,
2022-12-23 07:39:39+00:00,"@MaziGerald Filling up stadium in capital city requires plenty cash mobilization

You move people from every LG to venue 

Labour doesn’t have such resources, everyone in that PH rally lives around

This elections would not be as they seem",en,,1,0,0,0,
2022-12-23 01:57:04+00:00,@royaltyuso @PeterPsquare @rudeboypsquare I cannot see how empty PH LP rally is. LP doesn't need to hire people from various states to prove a point to APC and PDP. We are winning the elections. Kawai,en,,0,0,1,0,
2022-12-22 20:01:59+00:00,@klio_ph @hodgetwins Like our legal and democratic elections here? 🤣🤣🤣,en,,0,0,0,0,
2022-12-22 17:35:42+00:00,wala pa ba mas sasakit sa results ng ph elections???? https://t.co/n2TOv3CKzV,tl,,0,1,8,0,
2022-12-22 11:15:13+00:00,@ericareport Ukraine is going down in #23,en,,0,0,0,0,
2022-12-22 11:07:43+00:00,"@malaymail Tht's a big ask to not expect fake news frm Anwar &amp; ph.
A good e.g is their accusations of a minister's wife's hand in th LCS issue - gone all quiet.
Even way back then there was th 40k Bangladesh lie. 
PH wldn't hv won elections if they had stuck to strictly telling th truths",en,,0,0,3,1,
2022-12-22 11:06:46+00:00,"@YahooSG Tht's a big ask to not expect fake news frm Anwar &amp; ph.
A good e.g is their accusations of a minister's wife's hand in th LCS issue - gone all quiet.
Even way back then there was th 40k Bangladesh lie. 
PH wldn't hv won elections if they had stuck to strictly telling th truths.",en,,1,1,4,0,
2022-12-22 09:54:03+00:00,"With local elections, we wont have cases like the previous gov where we had 9 out of 11 MPs from PH being subject to whatever the PN Federal Minister and his appointed Mayor.",en,,1,5,44,0,
2022-12-21 19:43:00+00:00,"December 20, 2021 First Hong Kong legislative elections with only 'patriot' candidates allowed to stand has low turnout of 30% #HongKong #PR Go: https://t.co/CKXAjOqwDP https://t.co/JKFoeHRTdU",en,"['HongKong', 'PR']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FkhqM2oUUAA_3vb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FkhqM2oUUAA_3vb?format=jpg&name=large')]"
2022-12-21 15:30:01+00:00,"This will be the game changer for the future elections,good strategic move by PH ,game on opposition.. https://t.co/Tv9VXAz6jX",en,,0,0,0,0,
2022-12-21 14:51:54+00:00,"@iamjefrizain @rafiziramli Rafizi reputation is
Like this now ⤵️
Now Msians see Rafizi, Anwar , Pkr, Dap, Amanah &amp; PH as Hipokrit.
They sell LIES to gain votes in Elections. Today they in Govt all what they said to Msians just a *soundbite* to bite ur emotions so u trust their LIES https://t.co/DellDCNNIt",en,,0,4,11,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FkgnligUEAAyDV3.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FkgnligUEAAyDV3.mp4', bitrate=0)])]"
2022-12-21 13:42:44+00:00,Stop sending weapons and money to Ukrainian President https://t.co/rvFLnLdZHz,en,,0,0,0,0,
2022-12-21 07:53:45+00:00,"@wasabi1388 @MukhrizMahathir Why ask ""Zaprol"" lah when it is Muhyiddin's responsiblity to tell us? Are you a Perikatan Nasional baruah? PN is in the same position as PH as they know UMNO is kingmaker unless Ahmad Zahid is defeated in the UMNO party elections.",en,,0,0,1,0,
2022-12-21 06:03:54+00:00,"Commission on Elections (COMELEC) records show that there are 150,817 persons who registered during the first week of the resumption of the voters registration.
#PolitikoNews
https://t.co/t3KoHZ5Jlj",en,['PolitikoNews'],0,0,1,0,
2022-12-21 03:51:12+00:00,"He’s not moving on until the state elections are over. PH coms must move fast, or PH might lose Selangor, Penang and N9 in the coming state elections. https://t.co/zDrSRieBQh",en,,0,0,0,0,
2022-12-21 01:51:49+00:00,"@amer7211 @rafiquerashid_ I think if @MukhrizMahathir wants Pejuang to work with PH + in the state elections better stop all these attacks la. Kalau tak memang berkubur lah Pejuang. Still, you can join PN.",en,,1,0,1,0,
2022-12-20 23:42:39+00:00,"@AaronDorksen @toddjd49 Neither were an attack on our democracy. Understanding the meaning in her statement, the civil war was an internal conflict within the country based on slavery and statehood. Jan 6th also internal on elections. PH and 9/11 were external factors, but not for us being “democratic”",en,,1,0,1,0,
2022-12-20 04:20:57+00:00,"#thxsuzzane ♡

task: 2 pages reflection paper about the 2022 ph national elections ✿ https://t.co/vNujeFP3S8",en,['thxsuzzane'],0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FkZNlc3UEAA5lr-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FkZNlc3UEAA5lr-?format=jpg&name=large')]"
2022-12-19 16:57:42+00:00,@vishy_g @thakkar_sameet Right.. go and check the international prices before elections till the voting was done and check the price trend in India. U realise that india follows dynamic pricing and it is controlled by market forces( at least on paper). Check the trend and I will admit my mistake,en,,1,0,0,0,
2022-12-19 15:17:10+00:00,"Join us for a virtual Lunch and Learn that will illuminate future directions in #government. Renowned #politicalscientist Bob Holsworth, Ph.D., will analyze 2022 #elections and more. Co-sponsored by @VCUAlumniPOLI. Noon-1 p.m. Wed., Jan. 18. 
Register: https://t.co/UD2ZUz6TGc https://t.co/7OEOWfBp6j",en,"['government', 'politicalscientist', 'elections']",0,2,2,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FkWZcQaWAAAPKVb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FkWZcQaWAAAPKVb?format=jpg&name=large')]"
2022-12-19 13:21:20+00:00,@thakkar_sameet waise hi jaise petrol diesel ki price freeze ho gayi before UP elections!!!,en,,1,0,0,0,
2022-12-19 13:13:34+00:00,@lcmlaw_ph They're against the progress &amp; the govt. Don't vote for them next elections.,en,,0,0,3,0,
2022-12-19 07:19:39+00:00,"Bago ko pala makalimutan, big thanks to Prof Jose Maria Sison for accommodating me and partaking in my undergrad thesis as a resource expert. Very sharp analysis on PH elections. Yung mga nangyayari today na-predict na nya 10 yrs ago with the introduction of ballot automation.",en,,0,0,3,0,
2022-12-19 01:05:47+00:00,"Parang mga shunga ang RTs and comments 🙄

For the past years, tuwing pagkatapos ng presidential elections, lagi naman talagang fini-feature ng Mercury Drug ang PH presidents

Anong kuda niyo na kesyo sipsip sila? https://t.co/7PPGhieSbR",tl,,4,4,26,1,
2022-12-19 00:48:06+00:00,@GetOnlineVotes,qam,,0,0,0,0,
2022-12-18 18:40:45+00:00,"December 17, 1995 René Préval wins the Haiti presidential elections for the Fanmi Lavalas party #RenePreval #PR Go: https://t.co/CKXAjOqwDP https://t.co/QD1GYcsBvW",ht,"['RenePreval', 'PR']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FkR_KabUYAA0V8b?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FkR_KabUYAA0V8b?format=png&name=large')]"
2022-12-18 14:09:45+00:00,@MiaMagdalena I’m no fan of Joma. He should have come home to be with those he claimed he’s defending. But elections in the PH is a joke so those elected think their job is to make jokes. Kakasuka when High School student council officers are more dignified than our government officials. Sad.,en,,0,1,18,1,
2022-12-18 09:02:40+00:00,PH and BN may face more trouble in future elections because of UNDI18 - https://t.co/wyKtpnzN4T https://t.co/lWHGBmVMol,en,,29,10,57,2,"[Photo(previewUrl='https://pbs.twimg.com/media/FkP646ZWIAAN1E_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FkP646ZWIAAN1E_?format=jpg&name=large')]"
2022-12-18 04:52:43+00:00,"[2025 PH ELECTIONS] What if the release of election results won't be decentralized? Meaning, provinces &amp; NCR cities will release their own results, then sending it to the data server created by KBP, NAMFREL, PPCRV for the unofficial tally. COMELEC will just do the canvassing.",en,,0,0,0,0,
2022-12-18 02:36:45+00:00,@nsitharamanoffc    Need some time of yours on Jan 7 or 8 for the conclave of Tamil Nadu Brahmins association at Coimbatore.   I am told you are tied up.  But your presence will go a long way for garnering support for Brahmins from TN for elections.   Ravi &amp; Sumathi Ph 9160122889,en,,0,0,0,0,
2022-12-17 15:55:00+00:00,"The Commission on Elections (Comelec) reported Saturday the success of the pilot testing of the Register Anywhere Project (RAP) held at malls in Metro Manila, Leyte province, and the Bicol Region. @COMELEC
https://t.co/zh5k4bE3CM",en,,0,0,1,0,
2022-12-17 13:22:33+00:00,"@amirul_idhamAB @cheryna27 Its all abt securiing UMNO elections to be favourable to PH, that is what i think, icould be wrong",en,,0,0,0,0,
2022-12-17 09:58:45+00:00,"Commission on Elections (COMELEC) Chairman George Erwin Garcia said on Saturday (Dec. 17) the Register Anywhere Project (RAP) should have been implemented in the past. @COMELEC
https://t.co/zqGyDwtn2M",en,,0,0,1,0,
2022-12-17 09:36:56+00:00,@desisrinivas @Doreswami108 @AbhishBanerj What is the truth? That Manoj Kukrani was not granted bail just before guj elections?,en,,0,0,2,0,
2022-12-17 05:38:44+00:00,"Commission on Elections (COMELEC) Chairman George Erwin Garcia has assured that the results of the Dec. 17 plebiscite in Baliuag, Bulacan can be known within the day.
#PolitikoNews
https://t.co/Dkdy1NMFV7",en,['PolitikoNews'],0,0,0,0,
2022-12-17 01:40:53+00:00,Who are all these Reps predicting disaster for PH in State Elections next year when they have not even started Governing? They must be very very desperate to topple the new Govt!🤣 https://t.co/MHqdW7cpm2,en,,1,2,8,0,
2022-12-17 00:47:33+00:00,"@lcmlaw_ph E tanga kasi ang opposition natin.  Sumali sa election, talo naman.  Elections have consequences.  Pag talo, wag na munang umangal.  Antayin nyo MANALO kayo uli kung kailan man yon.  Problema sa inyo democracy kayo nang democracy, e rule of majority nga ang democracy. TANGA!",tl,,0,0,0,0,
2022-12-17 00:09:00+00:00,"JIKA pilihan raya umum digunakan sebagai kayu pengukur untuk mengukur peluang #PH dalam enam pilihan raya negeri tahun depan, pakatan pemerintah akan mengekalkan #PulauPinang, tetapi ia boleh menjadi lebih rumit di #Selangor dan #NegeriSembilan, kata wakil PH
#Malaysia #elections https://t.co/PIBoWBvgaq",in,"['PH', 'PulauPinang', 'Selangor', 'NegeriSembilan', 'Malaysia', 'elections']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FkI26lLagAEsFuY?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FkI26lLagAEsFuY?format=png&name=large')]"
2022-12-16 06:36:34+00:00,"@nzranasr Nonono, the opposite of theocracy is not corruption.
We need a democracy, with healthy check n balance. That's why most of us voted for PH, right?
If the narrative of the upcoming elections is about theocracy vs corruption, then our future is doomed either way.",en,,0,0,0,0,
2022-12-15 17:21:29+00:00,"@iAnkurSingh Also, in Bilkis case, convicts were freed forever whereas in this case it’s only a bail just like what was given to Manoj Kukrani just before Guj elections. His daughter won on BJP ticket.",en,,1,0,1,0,
2022-12-15 15:55:37+00:00,@ShefVaidya Justice in India - Manoj Kukrani - convicted for presiding over massacre of 97 people in 2002  granted bail on health grounds seen organising election rally for his daughter in Guj elections. 11 Sanskari rapists released permanently from jail by the union govt. All vile crimes!!!,en,,1,0,1,0,
2022-12-15 13:10:58+00:00,"The APC are actually the only party with real chances to win elections in Rivers state in 2023.

The reason why Wike is afraid of the party.",en,,1,1,2,0,
2022-12-15 12:52:40+00:00,"ALAM NYO @bongbongmarcos @sandromarcos7  alam nyo tantanan  Ako ng trolls nyo nung elections Todo support Ako s inyo n naging dahilan ng sigalot ng buhay ko ngaun Ako n mgsasabi mahiya nmn kayo skn  @indaysara  @SAPBongGo 
@davaocitygov  @NBI_OFFICIAL_PH",tl,,0,0,0,0,
2022-12-15 12:49:06+00:00,"@News5PH Sa next election, MATATABUNAN na ang Maharlika issue ng patronage politics,electioneering by govt agencies and political dynasties, massive vote buying, manipulation of the automated election system, etc. Only fools and elites wholeheartedly trust elections.",en,,4,10,50,1,
2022-12-15 08:41:07+00:00,"Barisan Nasional (BN) has yet to hold talks on collaborating with Pakatan Harapan (PH) in the six state elections next year, said BN deputy chairman Datuk Seri Mohamad Hasan. #NewYear #StatePolls
https://t.co/lCSBvTF2kJ",en,"['NewYear', 'StatePolls']",0,0,0,0,
2022-12-15 08:28:03+00:00,"@ippatel Manoj Kukrani, a similar convict responsible for massacring 97 people was granted bail on health grounds only to be seen doing election campaigning for her daughter during Gujarat elections",en,,0,0,4,0,
2022-12-15 08:13:54+00:00,"last txt cb was on the same day as the ph elections and god knows how devastated i was that day, that week and that month. i told myself i’ll do better in their next cb which is next month

bawi ako txt, promise 🥺",en,,0,1,1,0,
2022-12-15 07:49:19+00:00,"Cagayan Governor Manuel Mamba is in danger of removal from his post after the Commission on Elections (Comelec) second division disqualified him from taking part in the May 2022 race for violating campaign rules.
https://t.co/6Q6VQXRNfw
#AbogadoNews",en,['AbogadoNews'],0,0,1,0,
2022-12-15 06:15:25+00:00,"@AuntyTete_Of_PH From February after Elections we go settle..,...if the election result good oh ..if not, everybody dey your dey!",en,,0,0,1,0,
2022-12-15 01:02:49+00:00,"The Supreme Court did not issue a temporary restraining order (TRO) sought by Albay Governor Noel Rosal who challenged the decision of the Commission on Elections (Comelec) to remove him over alleged election violations.
https://t.co/9iZE0kxrhD
#AbogadoNews",en,['AbogadoNews'],0,0,1,0,
2022-12-14 17:43:49+00:00,Man I can’t wait till trump hit the stage for this president elections. That’s some prime time comedy I’m telling you 😂😂😂😂😂,en,,0,0,0,0,
2022-12-14 14:56:41+00:00,"Same reason I will never understand why elections in PH follow the First Past the Post System:

https://t.co/BDO6w9PDvD",en,,0,0,0,0,
2022-12-14 07:48:35+00:00,"The Commission on Elections (COMELEC) has welcomed the Commission on Appointments (CA) confirmation on the appointments of Commissioners Nelson Celis and Ferdinand Maceda Jr.
https://t.co/t0qeJ3rnPf",en,,0,0,1,0,
2022-12-14 07:17:20+00:00,"Lawyer Ernesto Maceda, Jr. has been confirmed by the Commission on Appointments as a member of the Commission on Elections (Comelec) en banc and will enjoy a seven-year term in office.
https://t.co/fWdk9J84Og
#AbogadoNews",en,['AbogadoNews'],0,1,0,0,
2022-12-14 06:53:26+00:00,"Let’s watch this reel to see what transpired during the 3rd day of the MOVE!

Let’s #MOVE for Safe, Accountable, Transparent, and Inclusive elections which will inspire National Public Confidence.",en,['MOVE'],1,0,0,0,
2022-12-14 06:53:23+00:00,"LENTE's three-day electoral reform colloquium culminated last Saturday, December 10, 2022.

MOVE! A Colloquium on Electoral Reforms with the theme “Maximizing Opportunities and Valuing Elections through Electoral Reforms” https://t.co/Bb2MziU8mc",en,,1,1,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1602919291086831616/pu/img/PkhggaVO5qZyy-8z.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1602919291086831616/pu/vid/720x1280/ZbfR94E2aJqJo5kB.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1602919291086831616/pu/vid/320x568/yRqOtdBZ8GQdFJ_X.mp4?tag=12', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1602919291086831616/pu/pl/tIJ-xFY_QCi-SwLU.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1602919291086831616/pu/vid/480x852/xwzCHGWrWynI-adT.mp4?tag=12', bitrate=950000)], duration=46.88, views=18)]"
2022-12-14 06:01:53+00:00,@METAPHO98428148 @hnsksilg Anyways I think bullsht pa din ang naging Ph Elections but NOT stolen po in my view and wala na magagawa ako bout it po ofc,tl,,1,0,2,0,
2022-12-14 04:36:39+00:00,@halljcarl @Laura_PH They don't want populists to win elections.,en,,0,0,0,0,
2022-12-14 03:12:10+00:00,"Two officials of the Commission on Elections (Comelec), including the son and namesake of the late Senate President Ernesto Maceda, easily hurdled the committee deliberations of the congressional Commission on Appointments (CA) on Wednesday.
#PolitikoNews 
https://t.co/0Go39Djfdx",en,['PolitikoNews'],0,0,2,0,
2022-12-14 03:09:13+00:00,it's the way i feel like im back to the aftermath of the ph elections. bitch it hurts so much,en,,0,0,0,0,
2022-12-13 21:07:17+00:00,"I was also wondering because several times I’ve been part of sold out events in Port harcourt where Facebook was excluded from the publicity campaign.

I will be very surprised if they eventually win the guber elections.",en,,0,0,0,0,
2022-12-13 20:10:26+00:00,"@1goodtern It seems weird to me how pretty much every country seems to have fallen in line with that idea, in the end even China. The anti-mask, and even sometimes anti-vaccine takes from officials are confusing though. Maybe need-to-know secret strategies and emphasis on elections over PH?",en,,0,0,3,0,
2022-12-13 07:51:05+00:00,"Let’s #MOVE for Safe, Accountable, Transparent, and Inclusive elections which will inspire National Public Confidence.",en,['MOVE'],1,0,0,0,
2022-12-13 07:51:04+00:00,"MOVE! A Colloquium on Electoral Reforms with the theme “Maximizing Opportunities and Valuing Elections through Electoral Reforms” highlighted the importance of electoral reforms, and what the COMELEC, legislators,",en,,1,0,0,0,
2022-12-13 07:49:03+00:00,@ph_lamberts See toolbox against foreign interference targeting European political parties and EP elections in the dedicated section of our Annual report 2021. Keen to continue working with @Europarl_EN @EP_Democracy and other institutional partners to further strengthen safeguards 🇪🇺.,en,,0,0,0,0,
2022-12-13 04:56:27+00:00,@Sooberry_Cheese Hahaha true we have been on this app long enough but I still try to not use language like that lmao anuna parang how I feel abt da recent PH elections pala itu. Ang hirap mo mahalin @ stan twitter emz,en,,0,0,0,0,
2022-12-13 02:06:32+00:00,"The Commission on Elections (COMELEC) has advised Filipinos to register early for the voter’s registration.
PolitikoNews
https://t.co/942adUqMg6",en,,0,0,2,0,
2022-12-12 17:57:23+00:00,"@VStwitagitprop @ph_Waffle @FransRehl @POTUS Yep, just like the elections.🤣🤣🤣",en,,1,0,0,0,
2022-12-12 17:55:13+00:00,"@cedar1900 @ph_Waffle @FransRehl @POTUS Bootlickers love to brag about “wins” &amp; “losses” when they all know deep down in their tiny gullible minds &amp; cold black hearts that Big Daddy Gov has rigged the media, social media &amp; elections to do damn near what they please.",en,,1,0,0,0,
2022-12-12 08:56:49+00:00,"Let’s #MOVE for Safe, Accountable, Transparent and Inclusive elections which will inspire National Public Confidence.",en,['MOVE'],1,0,0,0,
2022-12-12 08:56:48+00:00,"MOVE! A Colloquium on Electoral Reforms with the theme “Maximizing Opportunities and Valuing Elections through Electoral Reforms” highlighted the importance of electoral reforms, and what the COMELEC",en,,1,0,0,0,
2022-12-12 08:00:47+00:00,"@fmtoday This has always been the way things are done in our deeply flawed system of government.

We thought PH would be different. 

But I guess change can be slow. Just hope they don't lose more supporters to PN or some other new coalition at the next elections.",en,,0,0,0,0,
2022-12-12 07:23:16+00:00,"Former Commission on Elections (COMELEC) chair Harriet Demetriou has filed a complaint against exorcist Fr. Winston Cabading having spoken against Mary Mediatrix of All Grace and her devotees.
https://t.co/l13oJFRrBc",en,,0,1,0,0,
2022-12-12 04:22:57+00:00,"Pakatan Harapan (PH) will conduct roadshows beginning early next year in preparation for the state elections in six states whose state assemblies have not yet been dissolved. Read more https://t.co/WZJ615QTUH
#Malaysia 
#MalaysiaPrihatin 
#KitaJagaKita 
#StaySafe",en,"['Malaysia', 'MalaysiaPrihatin', 'KitaJagaKita', 'StaySafe']",0,0,0,0,
2022-12-12 03:17:07+00:00,the ph if madam won the elections :((( https://t.co/M4cdgV3ppQ,en,,0,0,0,0,
2022-12-12 01:58:10+00:00,"@malaysiakini @anwaribrahim @pakatanharapan_ @suarakeadilan99 @dapmalaysia @PartiAmanah Anwar, you can afford to keep Godly principles. No need to compromise, any more. No compromise in state elections with BN. Do you really think PH supporters, who have been consistent in wanting institutional reforms, are going to vote for a BN candidate?",en,,0,0,0,0,
2022-12-12 01:05:29+00:00,"REMEMBER THIS?

ImPASTOR QUIBS  was found not guilty in 2020 charges of rape in Davao City.

DOJ to review sentence in 2021.

Yet, he made it through elections endorsing the two at Malacanyang.

PH SYNDICATED LIES.

https://t.co/4F6DrIzNqN",en,,0,0,1,0,
